task_id,n_subjects,n_edits_mean,n_reset_mean,n_showex_mean,n_hideex_mean,used_copy_mean,mean_rt_ms_mean,total_time_ms_mean,color_run_mean_mean,color_run_max_mean,spatial_run_mean_mean,adjacency_rate_mean,mean_step_mean,within_obj_rate_mean,unique_colors_mean,row_major_corr_mean,col_major_corr_mean,best_scan_corr_mean,extension_rate_mean,new_seed_rate_mean,stamp_burst_rate_mean,stamp_burst_cells_mean,same_color_component_count_mean,same_color_component_mean_mean,same_color_component_max_mean,scan_row_major_rate,scan_col_major_rate,first_action_copy_rate,first_action_reset_rate,first_action_showex_rate
2546ccf6,193,25.29015544041451,1.072538860103627,1.217616580310881,1.217616580310881,0.9533678756476683,1905.4880460972784,39060.761170984646,5.489049422080511,8.818652849740932,3.23560759340167,0.7115128711520212,2.804144797394634,0.679105778728185,3.378238341968912,0.05655334891489464,0.5522788697783075,0.6171508573484823,0.6145651545693266,0.3854348454306734,0.22537149316984126,9.357512953367875,6.316062176165803,3.0754951147317886,9.378238341968911,0.3160621761658031,0.6683937823834197,0.0,0.9896373056994818,0.0
2bcee788,185,95.6054054054054,1.2324324324324325,2.708108108108108,2.708108108108108,0.918918918918919,769.4414758806541,47491.082405407135,42.46144787644788,87.4054054054054,20.19043768807058,0.9022342886199302,1.1685753175378013,0.8841512135438369,2.0594594594594593,0.11976769961714485,0.2904291227195379,0.35905243672820736,0.9047927669565217,0.0952072330434782,0.7316450966302291,84.38378378378378,2.427027027027027,35.79746246246246,71.93513513513514,0.41081081081081083,0.572972972972973,0.0,0.9945945945945946,0.0
2bee17df,176,106.4034090909091,1.3181818181818181,3.153409090909091,3.153409090909091,0.9318181818181818,571.2057675065194,76868.48042613134,54.743794888823295,80.5909090909091,10.438237489276906,0.8621167578540806,1.548106099598175,0.8573244252245634,1.7386363636363635,0.07371959107060312,0.09163681062929317,0.10104710074171175,0.8934645396494851,0.10653546035051485,0.8162404164140514,91.1875,2.772727272727273,42.306146820351366,68.01704545454545,0.5,0.48863636363636365,0.0,0.9943181818181818,0.0
2c608aff,191,47.225130890052355,1.057591623036649,1.7539267015706805,1.7539267015706805,0.9424083769633508,729.1430760110662,26635.682712046084,20.38640513064597,35.58115183246073,3.754350909234029,0.7339762802876398,2.284534730684488,0.7232919065052259,1.4031413612565444,-0.0375340385263216,0.5453301958766757,0.5774432483640488,0.7075784263976841,0.2924215736023161,0.7169280362112134,34.95811518324607,6.492146596858639,4.740873523241865,16.581151832460733,0.21465968586387435,0.7801047120418848,0.0,0.9947643979057592,0.0
2dd70a9a,196,18.862244897959183,1.1785714285714286,1.9846938775510203,1.9846938775510203,0.9285714285714286,816.8529332953509,22040.46297447424,13.322042031098151,15.255102040816327,9.71838793873667,0.9129660787429822,1.1877720490787431,0.8997765334238623,1.3622448979591837,0.3922559940180274,-0.4750092792490687,-0.25388158366219643,0.8638841074035729,0.1361158925964271,0.7189766947779682,12.826530612244898,2.2193877551020407,11.633616043820126,13.964285714285714,0.3010204081632653,0.6887755102040817,0.0,0.9846938775510204,0.0
32597951,190,17.736842105263158,1.105263157894737,1.6263157894736842,1.6263157894736842,0.9526315789473684,1104.5637735588066,18296.674057888584,10.370135788387376,13.478947368421053,2.2171801883026445,0.5594787853946049,1.697244421965393,0.5441023968473943,1.236842105263158,0.31784751168104003,0.26147004341636465,0.5279876940264003,0.07471207165538137,0.9252879283446187,0.1288900920788074,5.963157894736842,9.910526315789474,1.3764435572130376,3.857894736842105,0.48947368421052634,0.5052631578947369,0.0,1.0,0.0
3aa6fb7a,196,4.836734693877551,1.0051020408163265,1.1326530612244898,1.1326530612244898,0.9387755102040817,992.1405427459975,3599.9358877589675,4.2246112730806615,4.448979591836735,1.1423894557823129,0.05451825296078787,3.17642967189154,0.043523504184084204,1.1122448979591837,0.15562029651757647,0.18953635544864142,0.637698321744177,0.04596376144442739,0.9540362385555727,0.031526840059332005,0.3979591836734694,4.1938775510204085,1.140717120181406,1.239795918367347,0.5255102040816326,0.4744897959183674,0.0,1.0,0.0
3ac3eb23,192,25.770833333333332,1.0208333333333333,1.7291666666666667,1.7291666666666667,0.9375,1420.4097295186964,23579.80804688345,6.76155200413013,8.375,2.0059269577322247,0.49134287162597934,1.6872317151399647,0.46218840176066966,3.40625,0.8296320097261808,0.4640893059195726,0.8376112587380384,0.08946670416312842,0.9105332958368715,0.2048156798803623,5.161458333333333,22.75,1.19625597265239,2.8854166666666665,0.9791666666666666,0.015625,0.0,0.9947916666666666,0.005208333333333333
3befdf3e,186,72.41397849462365,1.032258064516129,4.172043010752688,4.172043010752688,0.9032258064516129,728.0748545183334,128514.3870967768,16.917281434216918,37.24731182795699,7.175694205489721,0.8542146344233889,1.3425728729378745,0.8308687839894318,2.317204301075269,0.4242311832945461,0.4824545622653462,0.48209043240197136,0.812081127111428,0.18791887288857198,0.7890923216530016,57.59139784946237,11.559139784946236,6.08750923421227,15.35483870967742,0.34408602150537637,0.6505376344086021,0.0,0.9946236559139785,0.0
3eda0437,187,18.513368983957218,1.0748663101604279,2.4010695187165774,2.4010695187165774,0.9411764705882353,915.2868583723018,46334.84715507506,12.469518716577541,15.288770053475936,7.744067761261128,0.9134949895685835,1.3549733618547086,0.9042631904394782,1.320855614973262,0.21033836385747384,0.08373516493766615,0.2579180442235679,0.8498189868519103,0.15018101314808982,0.7528001857041626,13.310160427807487,2.197860962566845,7.988701450065086,9.759358288770054,0.6310160427807486,0.35294117647058826,0.0,1.0,0.0
